date,stock_price
2004-07-05,950.2483936946129
2004-07-06,973.5713734877047
2004-07-07,1025.8352228648475
2004-07-08,1038.3156114682151
2004-07-09,1045.6259717954283
2004-07-10,1050.2239300882109
2004-07-11,1043.3535391832918
2004-07-12,1050.9660188818577
2004-07-13,1045.2977060244577
2004-07-14,1049.3500269224671
2004-07-15,1077.9088360399055
2004-07-16,1056.9549125507963
2004-07-17,1081.8684808555686
2004-07-18,1111.3015794741434
2004-07-19,1109.2349594227783
2004-07-20,1063.6787875849698
2004-07-21,1051.3520623295267
2004-07-22,1079.5204396518025
2004-07-23,1079.5664700396233
2004-07-24,missing
2004-07-25,1048.6231320462534
2004-07-26,1066.9353727610405
2004-07-27,1079.2054465517888
2004-07-28,1074.597777132672
2004-07-29,1067.276356987333
2004-07-30,1059.4763530861148
2004-07-31,1040.6302881193885
2004-08-01,1075.3369879722823
2004-08-02,1068.9615682298013
2004-08-03,1095.85058389767
2004-08-04,1130.270711475772
2004-08-05,1153.6414174343997
2004-08-06,1144.2975821850357
2004-08-07,1154.1516653445842
2004-08-08,1154.1702333384142
2004-08-09,1134.0639940805013
2004-08-10,1142.0156572513101
2004-08-11,1115.958889253708
2004-08-12,1143.3557897110522
2004-08-13,1133.347074588686
2004-08-14,1138.4850335064557
2004-08-15,1145.5263412523911
2004-08-16,1140.1799702557742
2004-08-17,1154.2144637478482
2004-08-18,1143.8753434319647
2004-08-19,1164.5652803177757
2004-08-20,1134.200813488627
2004-08-21,1137.6399138025765
2004-08-22,1183.2139772132502
2004-08-23,missing
2004-08-24,1145.3072246680633
2004-08-25,1157.718289797322
2004-08-26,1162.4649554024327
2004-08-27,1171.2309785268972
2004-08-28,1183.3377612611228
2004-08-29,1199.054687695752
2004-08-30,1226.5771470893014
2004-08-31,1237.2904355027729
2004-09-01,1231.950521247281
2004-09-02,1249.258502126434
2004-09-03,1298.2897425843912
2004-09-04,1295.4979527927449
2004-09-05,1271.1278213302921
2004-09-06,error
2004-09-07,1297.7584990729658
2004-09-08,1243.1955906703383
2004-09-09,1265.0777559060584
2004-09-10,1252.2313296366679
2004-09-11,1250.5911481515247
2004-09-12,1259.5518267777582
2004-09-13,1264.9922026553486
2004-09-14,1283.7108620551585
2004-09-15,error
2004-09-16,1286.9915760110096
2004-09-17,1280.9685219642279
2004-09-18,1300.6870946813285
2004-09-19,1317.4525806813065
2004-09-20,1293.6804716298457
2004-09-21,1322.7473206051482
2004-09-22,1309.2986449035702
2004-09-23,
2004-09-24,1341.7819050905769
2004-09-25,1392.7248946874772
2004-09-26,1387.2076814348695
2004-09-27,1378.2389051119424
2004-09-28,1378.3927360215814
2004-09-29,1370.7452097806608
2004-09-30,1393.5485096906755
2004-10-01,1349.8954791060955
2004-10-02,1322.4069434924063
2004-10-03,1295.11236503501
2004-10-04,1320.6230219765332
2004-10-05,1367.269764836108
2004-10-06,1365.09891972542
2004-10-07,1361.1779440644584
2004-10-08,1363.7680634081776
2004-10-09,1396.5278787782029
2004-10-10,1371.5507127614765
2004-10-11,1378.7942515678965
2004-10-12,1406.6533029914922
2004-10-13,1421.5320841594444
2004-10-14,1427.645886925854
2004-10-15,1457.2451600877096
2004-10-16,1381.242050279763
2004-10-17,1400.7959870147954
2004-10-18,missing
2004-10-19,1334.219485214634
2004-10-20,1348.60472048168
2004-10-21,1386.8620657780564
2004-10-22,1383.7465588466707
2004-10-23,1411.0755417122207
2004-10-24,1458.0468619276678
2004-10-25,1497.6482783706233
2004-10-26,1548.358525496337
2004-10-27,1572.2974659202018
2004-10-28,1575.458871090256
2004-10-29,1526.5453791500613
2004-10-30,1519.8110388251068
2004-10-31,1495.1418400973696
2004-11-01,1562.2700643936573
2004-11-02,1557.5626829786117
2004-11-03,1562.1862975421488
2004-11-04,1580.30208281524
2004-11-05,1582.471822747304
2004-11-06,1637.857671722618
2004-11-07,1618.396918649075
2004-11-08,1625.5207923319492
2004-11-09,1602.3620795597299
2004-11-10,1561.393028962557
2004-11-11,1543.1765831354894
2004-11-12,1542.8051297815484
2004-11-13,1530.3802406644213
2004-11-14,1510.0878202477743
2004-11-15,1468.9405974485019
2004-11-16,1467.234516277296
2004-11-17,1424.4488116228968
2004-11-18,1446.990756098593
2004-11-19,1450.1033856891427
2004-11-20,1409.1459679277418
2004-11-21,1401.1588480532098
2004-11-22,1380.9290740711713
2004-11-23,1390.4674769196163
2004-11-24,1428.9630106779891
2004-11-25,1377.052801682543
2004-11-26,1380.9146728773014
2004-11-27,1377.187574474537
2004-11-28,1396.5015714227736
2004-11-29,1403.1702827689526
2004-11-30,1382.9166420597176
2004-12-01,1374.807469148591
2004-12-02,1353.7698493802907
2004-12-03,1383.9106896491887
2004-12-04,1385.1931071792542
2004-12-05,1439.5972273024818
2004-12-06,1438.570849186961
2004-12-07,1419.0420334020307
2004-12-08,1377.413867190683
2004-12-09,1329.2899642458628
2004-12-10,1288.4786990023083
2004-12-11,1296.0287124718402
2004-12-12,1309.9372729657007
2004-12-13,1269.7949602239291
2004-12-14,1293.3764539253452
2004-12-15,1281.5816562182845
2004-12-16,1285.9925649685454
2004-12-17,1328.7986413417802
2004-12-18,1353.524651643774
2004-12-19,1346.9481856476464
2004-12-20,
2004-12-21,1268.6854398559278
2004-12-22,1251.1938947556007
2004-12-23,1246.5448530278438
2004-12-24,
2004-12-25,1220.1903566617923
2004-12-26,1222.6784636931654
2004-12-27,1217.8010259422158
2004-12-28,1202.6731965614604
2004-12-29,1207.3402944476254
2004-12-30,1218.6682320911516
2004-12-31,1192.975573332921
2005-01-01,1227.73292158898
2005-01-02,1225.927319171127
2005-01-03,1227.0029197630615
2005-01-04,1245.1286199607591
2005-01-05,1251.5754984160246
2005-01-06,1276.3007939649056
2005-01-07,1284.293000014836
2005-01-08,1269.292457192996
2005-01-09,1279.1421979258773
2005-01-10,1250.839806914385
2005-01-11,1254.185509367062
2005-01-12,1253.9790876558452
2005-01-13,1249.3949928376314
2005-01-14,1246.8104847292886
2005-01-15,1201.3569351989322
2005-01-16,1188.8389982022604
2005-01-17,1191.6442750637195
2005-01-18,1196.0580904806893
2005-01-19,1172.3118298219724
2005-01-20,1202.9680511396473
2005-01-21,1182.8992091723312
2005-01-22,1206.6615852355847
2005-01-23,1217.6239932174415
2005-01-24,1202.5891615528421
2005-01-25,1246.6788368910093
2005-01-26,1217.8784240898758
2005-01-27,1241.0942271688941
2005-01-28,1266.8139886380761
2005-01-29,1250.561529369468
2005-01-30,1286.5213910715913
2005-01-31,1280.7438598574777
2005-02-01,1288.8043424299706
2005-02-02,1296.1798468364375
2005-02-03,1293.3492662802398
2005-02-04,1315.150818125806
2005-02-05,1336.8567159526901
2005-02-06,1291.559605438092
2005-02-07,1326.358595807747
2005-02-08,1283.6241568512464
2005-02-09,1311.0631510689789
2005-02-10,error
2005-02-11,1313.3132569064574
2005-02-12,1303.2183541903867
2005-02-13,1275.3527012365576
2005-02-14,1270.517564012427
2005-02-15,1263.3458808992702
2005-02-16,1283.8416513032937
2005-02-17,1318.590084637153
2005-02-18,1356.5934269374
2005-02-19,1342.0970639145705
2005-02-20,1337.1612895569747
2005-02-21,1293.5367873732343
2005-02-22,1273.492035113426
2005-02-23,1298.9546086194487
2005-02-24,1342.2824021749445
2005-02-25,1310.2061258145877
2005-02-26,1295.4202859097425
2005-02-27,1295.3838655000943
2005-02-28,1303.3140575802051
2005-03-01,1283.0219903048235
2005-03-02,1294.596995238141
2005-03-03,1283.0276791700485
2005-03-04,1283.2983682889105
2005-03-05,1298.0450160039475
2005-03-06,1298.8610227993404
2005-03-07,1288.2182039228971
2005-03-08,1286.0401295141796
2005-03-09,1284.411415568245
2005-03-10,1275.5792006224651
2005-03-11,1269.6286158030475
2005-03-12,1311.5339057149163
2005-03-13,1326.9933732734844
2005-03-14,missing
2005-03-15,1339.0296947871911
2005-03-16,1330.784813455721
2005-03-17,1363.058874072196
2005-03-18,1373.8598540672908
2005-03-19,1371.6002820226918
2005-03-20,1384.6293489529187
2005-03-21,1342.4750502672648
2005-03-22,1313.216686510036
2005-03-23,1282.871741767665
2005-03-24,1287.1879755362188
2005-03-25,1333.2376069355657
2005-03-26,missing
2005-03-27,1413.3987996764058
2005-03-28,1428.341797870297
2005-03-29,1378.4959794215838
2005-03-30,1364.297383634214
2005-03-31,1343.6420621312698
2005-04-01,1327.7249741749592
2005-04-02,1323.9292975871583
2005-04-03,1312.1437419332947
2005-04-04,1261.846655613433
2005-04-05,1281.5040828833523
2005-04-06,1254.9297467368197
2005-04-07,1261.5795281029798
2005-04-08,1315.670186060949
2005-04-09,1292.3451209480174
2005-04-10,1229.186711728396
2005-04-11,1222.7869714283215
2005-04-12,1250.6355335812418
2005-04-13,1301.2414860940976
2005-04-14,1270.267878485186
2005-04-15,1283.591220694544
2005-04-16,1272.3372729969044
2005-04-17,error
2005-04-18,1339.938183728468
2005-04-19,1300.9100718143195
2005-04-20,
2005-04-21,1321.1370026108675
2005-04-22,1350.8154646137405
2005-04-23,1354.1421050558047
2005-04-24,1363.1921680506377
2005-04-25,1353.2324806208997
2005-04-26,1361.2163830120912
2005-04-27,1352.581317498708
2005-04-28,1370.1857184597818
2005-04-29,1360.7745842377853
2005-04-30,1371.7620656536533
2005-05-01,1371.6451193168086
2005-05-02,1403.5880368088933
2005-05-03,1402.8473140369017
2005-05-04,1354.6502699170985
2005-05-05,missing
2005-05-06,1365.6999780529611
2005-05-07,1348.6333884327548
2005-05-08,1333.3286353768615
2005-05-09,1371.174005009737
2005-05-10,1314.4966629807047
2005-05-11,1400.3312240354046
2005-05-12,1430.937656755356
2005-05-13,1438.0596097871237
2005-05-14,1437.2000796634436
2005-05-15,missing
2005-05-16,
2005-05-17,1481.7660797193314
2005-05-18,1499.072768727831
2005-05-19,1502.5120035032141
2005-05-20,1497.342107435186
2005-05-21,1493.565392331508
2005-05-22,1488.4986235188815
2005-05-23,1523.3980191399216
2005-05-24,1542.361237257843
2005-05-25,1455.0012219032596
2005-05-26,1474.950980897557
2005-05-27,1481.4472474096524
2005-05-28,
2005-05-29,missing
2005-05-30,1505.0967623482152
2005-05-31,1534.6582522721353
2005-06-01,1511.8743401528586
2005-06-02,1524.9951224817376
2005-06-03,1496.3937951886917
2005-06-04,1456.397198436531
2005-06-05,1438.975452737187
2005-06-06,1464.7421770959834
2005-06-07,1493.6783059937657
2005-06-08,1509.8396421869882
2005-06-09,1532.660882431021
2005-06-10,1549.3398383130157
2005-06-11,1530.3543310833768
2005-06-12,1544.4034950130967
2005-06-13,1570.1104056113452
2005-06-14,1594.7735727951629
2005-06-15,1633.9657460345747
2005-06-16,1658.1062035900957
2005-06-17,1670.6371390438355
2005-06-18,1707.6327912183983
2005-06-19,1707.5808369652084
2005-06-20,1678.5665088129094
2005-06-21,1673.9378108238525
2005-06-22,1650.0090428878898
2005-06-23,missing
2005-06-24,1624.8034092202736
2005-06-25,1600.0556839386325
2005-06-26,1591.026174000289
2005-06-27,1532.6632480529618
2005-06-28,1539.9851620049374
2005-06-29,1540.792494416175
2005-06-30,1516.575933142069
2005-07-01,
2005-07-02,1567.3580548805512
2005-07-03,1518.5261663089182
2005-07-04,1496.285556672619
2005-07-05,1474.1814616048073
2005-07-06,1447.452091412963
2005-07-07,1472.4008933991875
2005-07-08,1467.4376821613398
2005-07-09,1460.425029842797
2005-07-10,1403.7542608455356
2005-07-11,1422.4185442673577
2005-07-12,1388.2909455996098
2005-07-13,1390.6511736675616
2005-07-14,1399.0866718327657
2005-07-15,1438.402062163373
2005-07-16,1401.939185068967
2005-07-17,1320.441522333296
2005-07-18,1325.968529643243
2005-07-19,1375.2745471087128
2005-07-20,1410.4831550779581
2005-07-21,1417.118376118407
2005-07-22,1403.9543256177521
2005-07-23,1427.5150785449925
2005-07-24,1400.689060210083
2005-07-25,
2005-07-26,error
2005-07-27,1461.2687396550107
2005-07-28,1544.9603690192403
2005-07-29,1557.9121792546034
2005-07-30,1542.9054669102645
2005-07-31,1542.8877448236299
2005-08-01,1489.9972903345279
2005-08-02,1470.1729379963485
2005-08-03,1458.917015116473
2005-08-04,1444.4268828804245
2005-08-05,1449.5595033508896
2005-08-06,1426.6247231590967
2005-08-07,1459.7014582858014
2005-08-08,1460.4375396031107
2005-08-09,1460.896179611729
2005-08-10,1452.0729769257953
2005-08-11,1457.3154180970632
2005-08-12,1482.304473830147
2005-08-13,1457.5476758149166
2005-08-14,missing
2005-08-15,1431.2075078334194
2005-08-16,1393.8937369516643
2005-08-17,1371.9264546244392
2005-08-18,1359.6013148087036
2005-08-19,1384.2788104018841
2005-08-20,1392.2630490656486
2005-08-21,1398.3630665026626
2005-08-22,1423.0753561806544
2005-08-23,1419.88067698746
2005-08-24,1431.7280407008482
2005-08-25,1429.489946292672
2005-08-26,1437.8154983485508
2005-08-27,1421.865545146246
2005-08-28,1354.8536354809714
2005-08-29,1351.8957236362846
2005-08-30,1391.612031247661
2005-08-31,1418.3399208941632
2005-09-01,1446.7144192780781
2005-09-02,1483.6684184144035
2005-09-03,1487.0448581049666
2005-09-04,1493.6714477288929
2005-09-05,1476.071416413522
2005-09-06,1467.50349305202
2005-09-07,1486.4311952692042
2005-09-08,1523.4168881609269
2005-09-09,1519.9338880623025
2005-09-10,1507.063497690165
2005-09-11,1507.8331392464925
2005-09-12,1526.8361950340477
2005-09-13,1484.1179930893152
2005-09-14,1418.212155163374
2005-09-15,1403.3837653715555
2005-09-16,1370.221008882597
2005-09-17,1357.0445949768234
2005-09-18,1353.7163157607013
2005-09-19,1342.1712905548375
2005-09-20,1382.423363163253
2005-09-21,1392.182855024523
2005-09-22,1401.274811370468
2005-09-23,1419.5310132844493
2005-09-24,1388.2582201734951
2005-09-25,1418.1200955184327
2005-09-26,1416.6810290764492
2005-09-27,1436.5241984715951
2005-09-28,1406.760157814365
2005-09-29,1364.3991174924245
2005-09-30,1387.5948406341327
2005-10-01,1398.7795528092781
2005-10-02,1374.4574581298796
2005-10-03,1351.4334118671568
2005-10-04,1382.888615905863
2005-10-05,error
2005-10-06,1396.8779806525606
2005-10-07,1372.628229775756
2005-10-08,1390.961391238643
2005-10-09,1382.540552786911
2005-10-10,1400.020018634868
2005-10-11,1385.559813576444
2005-10-12,1381.7466639744273
2005-10-13,1383.5695373473895
2005-10-14,1356.7919212527988
2005-10-15,1377.7331707482626
2005-10-16,1364.3460742322884
2005-10-17,1358.8017552178837
2005-10-18,1332.7123967649557
2005-10-19,1266.7690305315616
2005-10-20,1262.5696300034733
2005-10-21,1325.6479271742546
2005-10-22,1347.2876554675777
2005-10-23,1347.44232273534
2005-10-24,1341.046666051514
2005-10-25,1342.320350067485
2005-10-26,1357.7679025444045
2005-10-27,1326.7413818097232
2005-10-28,1357.3201541015605
2005-10-29,1377.568387887181
2005-10-30,missing
2005-10-31,error
2005-11-01,1412.4778035807929
2005-11-02,1432.330294255365
2005-11-03,1450.1093639905948
2005-11-04,1440.597794930186
2005-11-05,1424.877902157726
2005-11-06,1428.4975866510815
2005-11-07,1474.182584663873
2005-11-08,1438.8173835945925
2005-11-09,1397.8998587637125
2005-11-10,1403.2152720197703
2005-11-11,1405.3466246892417
2005-11-12,1410.9324721985274
2005-11-13,1418.5424170481292
2005-11-14,1412.9303814708899
2005-11-15,1456.3933936796634
2005-11-16,1411.2065132776438
2005-11-17,1388.7097535114426
2005-11-18,error
2005-11-19,error
2005-11-20,1338.3387709079218
2005-11-21,1384.2500668051252
2005-11-22,1385.5210174003014
2005-11-23,1392.6247457968973
2005-11-24,1358.643774503193
2005-11-25,1342.6694368723684
2005-11-26,1333.2983329122098
2005-11-27,1325.5156053482717
2005-11-28,missing
2005-11-29,1376.5608032341177
2005-11-30,1346.9719293565151
2005-12-01,1354.3060100196394
2005-12-02,1368.552467752218
2005-12-03,1400.8183045855571
2005-12-04,1446.5297077097352
2005-12-05,1418.1674344574167
2005-12-06,1396.052133855704
2005-12-07,1362.0580005150393
2005-12-08,1356.3759419933283
2005-12-09,1369.7709854208558
2005-12-10,1397.7869728597736
2005-12-11,1396.3633248041965
2005-12-12,1388.1532703800483
2005-12-13,missing
2005-12-14,1370.6794737720802
2005-12-15,1429.8897702798217
2005-12-16,1385.3379776282788
2005-12-17,1391.1614149880754
2005-12-18,1449.344047438584
2005-12-19,1450.2661189332555
2005-12-20,1445.487000268401
2005-12-21,1435.9079698662076
2005-12-22,1431.4523340540359
2005-12-23,1472.0360589761387
2005-12-24,1409.0409256341957
2005-12-25,1453.650461572475
2005-12-26,1413.5422801029542
2005-12-27,1406.7270468497284
2005-12-28,1395.3996676581403
2005-12-29,1412.6281982581097
2005-12-30,1368.875298548007
2005-12-31,1382.2780596789892
2006-01-01,1440.1094224284047
2006-01-02,1402.0782755565465
2006-01-03,1408.1119179521518
2006-01-04,1390.2868575694883
2006-01-05,1402.8808078759203
2006-01-06,1404.120036280147
2006-01-07,1386.9138954401853
2006-01-08,1401.2133017253882
2006-01-09,1453.4288188633125
2006-01-10,1448.614223835158
2006-01-11,1470.353062605794
2006-01-12,1433.525925221063
2006-01-13,1407.0683618387086
2006-01-14,1421.1359114289235
2006-01-15,1464.682960787301
2006-01-16,1475.875063109729
2006-01-17,1467.3967557257072
2006-01-18,1468.1098315180184
2006-01-19,1432.5664985055364
2006-01-20,1450.7169700817929
2006-01-21,1477.2829524298031
2006-01-22,1464.718027051813
2006-01-23,1451.7386513028011
2006-01-24,1460.208848750546
2006-01-25,1448.2342820310719
2006-01-26,1447.0433786957
2006-01-27,1509.859894389344
2006-01-28,1503.1702041916458
2006-01-29,1493.1821955413945
2006-01-30,1474.7060889111285
2006-01-31,1497.5681327142115
2006-02-01,1492.8963081667468
2006-02-02,1474.3697397353803
2006-02-03,1514.6080369863755
2006-02-04,1559.0064761628344
2006-02-05,1541.167541177397
2006-02-06,1485.437696248382
2006-02-07,1516.4313032333423
2006-02-08,1496.5570218445762
2006-02-09,1521.1698287684167
2006-02-10,error
2006-02-11,1490.2286036402859
2006-02-12,1455.2913117802893
2006-02-13,1477.4555381853363
2006-02-14,1478.6164782939754
2006-02-15,1451.3991906320434
2006-02-16,1440.3517058746058
2006-02-17,1460.9891306787629
2006-02-18,1464.8188488455658
2006-02-19,1482.7816867520635
2006-02-20,
2006-02-21,1496.5520385693478
2006-02-22,1546.5212793371616
2006-02-23,1550.5274935783905
2006-02-24,1523.6663616677608
2006-02-25,1484.4038413176172
2006-02-26,1479.5394104379554
2006-02-27,1507.8183916834278
2006-02-28,1504.7290518620657
2006-03-01,1551.6764833972993
2006-03-02,1508.0424737588696
2006-03-03,1508.4319323404875
2006-03-04,1471.853935770633
2006-03-05,1483.338698721372
2006-03-06,1510.6396530510335
2006-03-07,missing
2006-03-08,1423.3790527332678
2006-03-09,1429.7686133750824
2006-03-10,1443.033353301133
2006-03-11,1455.4764273220367
2006-03-12,1492.6438332396378
2006-03-13,1461.7405142299426
2006-03-14,1482.5034526685015
2006-03-15,1519.0457339400116
2006-03-16,1466.6935467336289
2006-03-17,1476.838443315195
2006-03-18,1462.7526236179065
2006-03-19,1461.0999841424439
2006-03-20,
2006-03-21,1458.4854353540334
2006-03-22,1439.6274468478518
2006-03-23,1441.3316035742546
2006-03-24,1411.0336095028865
2006-03-25,1381.411758485495
2006-03-26,1401.0100703500282
2006-03-27,1369.8723695649078
2006-03-28,1388.9441089378527
2006-03-29,1402.555108195831
2006-03-30,1355.647928285137
2006-03-31,1338.0699272398506
2006-04-01,1371.0959875255603
2006-04-02,1345.1252081597684
2006-04-03,1333.3559236469466
2006-04-04,1346.4079020636964
2006-04-05,1368.3532958994706
2006-04-06,1362.1676148267068
2006-04-07,1346.6594730275165
2006-04-08,1386.2114614423779
2006-04-09,1435.9870492961275
2006-04-10,1465.1089568867199
2006-04-11,1468.3450875887836
2006-04-12,1445.522230442019
2006-04-13,1422.4230253074643
2006-04-14,1438.0845512756923
2006-04-15,1450.8941474815447
2006-04-16,1492.8872426222943
2006-04-17,1513.1914954590907
2006-04-18,1469.113837658572
2006-04-19,1501.1002509244195
2006-04-20,
2006-04-21,1461.6379666892742
2006-04-22,1469.705008236938
2006-04-23,1530.3172330576258
2006-04-24,1629.3373964047198
2006-04-25,1650.053791157396
2006-04-26,1644.841382750113
2006-04-27,1663.35071123623
2006-04-28,1693.9908201802052
2006-04-29,1684.0032145299617
2006-04-30,1746.4375926229109
2006-05-01,
2006-05-02,1773.8180765469356
2006-05-03,1798.4996936355074
2006-05-04,1814.6353637556558
2006-05-05,1846.2625566978395
2006-05-06,1824.522469595614
2006-05-07,1805.1654636956155
2006-05-08,1766.7632011569797
2006-05-09,1783.252951277376
2006-05-10,1812.1571427710478
2006-05-11,1829.7390930170914
2006-05-12,1893.0006833862142
2006-05-13,1893.7354609454321
2006-05-14,1920.1938528505068
2006-05-15,1879.6622913522021
2006-05-16,1866.0989602836542
2006-05-17,1893.1855558827774
2006-05-18,1926.5732983218477
2006-05-19,1916.2374325189085
2006-05-20,1914.4523598638639
2006-05-21,1858.1365539853612
2006-05-22,1845.8383210031225
2006-05-23,error
2006-05-24,1902.6455499791102
2006-05-25,1922.7541798480925
2006-05-26,1925.6317593755089
2006-05-27,1926.8669921190199
2006-05-28,1902.5382981218752
2006-05-29,1930.2808478944976
2006-05-30,1947.5749207904125
2006-05-31,1967.8180601028398
2006-06-01,1948.197621275692
2006-06-02,1867.0091957655045
2006-06-03,1909.384319353926
2006-06-04,1892.1317340568137
2006-06-05,1860.6922200452364
2006-06-06,1887.6226082473208
2006-06-07,1873.817708823806
2006-06-08,1914.9215063200688
2006-06-09,1939.6678593891097
2006-06-10,1967.3513355557159
2006-06-11,1915.2899558690528
2006-06-12,1963.2630371858288
2006-06-13,1974.5349741249595
2006-06-14,1960.985928876437
2006-06-15,1967.601210295823
2006-06-16,1899.8794492448465
2006-06-17,1916.4288738428809
2006-06-18,1878.3168109022358
2006-06-19,1829.097465130696
2006-06-20,1775.1332189104978
2006-06-21,1815.9872160207487
2006-06-22,1794.1726072628878
2006-06-23,1850.9861050602822
2006-06-24,1832.1726399298568
2006-06-25,1771.5508305671412
2006-06-26,1733.2960891000664
2006-06-27,1777.5590127987011
2006-06-28,1772.9115142250414
2006-06-29,1754.453430049473
2006-06-30,1760.9575736984364
2006-07-01,1779.6084919743003
2006-07-02,1820.7370071469193
2006-07-03,1875.1925597801933
2006-07-04,1862.6793832402545
2006-07-05,1814.8358558180046
2006-07-06,1800.7904778060822
2006-07-07,1811.0944534823102
2006-07-08,missing
2006-07-09,1744.5787738100832
2006-07-10,1757.493935012672
2006-07-11,1756.662754333271
2006-07-12,1758.6945249924668
2006-07-13,1733.0829593588905
2006-07-14,
2006-07-15,1695.2143665769572
2006-07-16,1726.5292353607895
2006-07-17,1763.5311913279754
2006-07-18,1700.4525142001248
2006-07-19,1669.9675302257112
2006-07-20,
2006-07-21,error
2006-07-22,1599.5212409697592
2006-07-23,1554.5893943487292
2006-07-24,1526.9530197921092
2006-07-25,1497.3473540825607
2006-07-26,1504.3192323630408
2006-07-27,1507.160392006676
2006-07-28,1486.304137963686
2006-07-29,1492.3156061470654
2006-07-30,missing
2006-07-31,1469.5589294641304
2006-08-01,1520.3359795186377
2006-08-02,1562.427295436895
2006-08-03,1523.1018494215848
2006-08-04,1549.3625592460048
2006-08-05,1575.4981773352067
2006-08-06,1540.4987991878984
2006-08-07,1566.7161621872604
2006-08-08,1616.4630353016528
2006-08-09,1581.366828937898
2006-08-10,1553.3897806095968
2006-08-11,missing
2006-08-12,1595.556588721105
2006-08-13,1614.0590564815056
2006-08-14,1625.9039591107194
2006-08-15,1639.4779402817762
2006-08-16,1597.353854967006
2006-08-17,1631.9812599926966
2006-08-18,1671.4417435553078
2006-08-19,1664.6231452016118
2006-08-20,1664.0081156810488
2006-08-21,1614.6320042231384
2006-08-22,1632.1402080850628
2006-08-23,1651.7466660698033
2006-08-24,1650.51852011967
2006-08-25,
2006-08-26,1678.490731856652
2006-08-27,1698.40085404338
2006-08-28,1664.9479263613507
2006-08-29,1664.996138927385
2006-08-30,1660.0300743939529
2006-08-31,1668.3612842416817
2006-09-01,1656.904892137301
2006-09-02,1653.3803468510705
2006-09-03,1681.763307345356
2006-09-04,1667.970379931272
2006-09-05,1616.0356232222973
2006-09-06,1674.4214154845552
2006-09-07,1722.190046241705
2006-09-08,1679.0892103087629
2006-09-09,1703.2627320426766
2006-09-10,1687.0579778131414
2006-09-11,1696.8200060976894
2006-09-12,1707.6879801476505
2006-09-13,1700.550872569106
2006-09-14,1674.9393035730495
2006-09-15,1652.792211228263
2006-09-16,1623.5940943428811
2006-09-17,1597.6053061298844
2006-09-18,1596.2581892009277
2006-09-19,1574.3571950516593
2006-09-20,1596.778401163553
2006-09-21,1645.8105908811597
2006-09-22,1627.6413762208904
2006-09-23,1636.2712880883812
2006-09-24,1653.5322389584999
2006-09-25,1670.050384065438
2006-09-26,1673.425798256275
2006-09-27,1699.3172449920983
2006-09-28,1716.6445266920064
2006-09-29,1675.511145814886
2006-09-30,1705.7440383793592
2006-10-01,1737.152395743373
2006-10-02,1711.690530277488
2006-10-03,1713.8464888451092
2006-10-04,1738.2986246133758
2006-10-05,1731.9025714845593
2006-10-06,1770.3550460940871
2006-10-07,1856.9912442758132
2006-10-08,1828.9423459171467
2006-10-09,1780.0063908456461
2006-10-10,1791.7509508469968
2006-10-11,1818.7047586785266
2006-10-12,1811.2319501600052
2006-10-13,1865.580868911826
2006-10-14,1817.2063448863394
2006-10-15,1843.4866904177607
2006-10-16,1822.1944244733772
2006-10-17,1886.888282062877
2006-10-18,1964.5817400006954
2006-10-19,1935.6559009549894
2006-10-20,1915.4548101921193
2006-10-21,1949.644115345689
2006-10-22,1935.57460903514
2006-10-23,1934.7846215887873
2006-10-24,error
2006-10-25,1864.7189019130615
2006-10-26,1865.1352377007108
2006-10-27,1840.5031926463846
2006-10-28,1823.3519757068045
2006-10-29,1877.702945179859
2006-10-30,1832.0197636893004
2006-10-31,error
2006-11-01,
2006-11-02,1844.13198138467
2006-11-03,
2006-11-04,1888.1870951191042
2006-11-05,1910.8141728675537
2006-11-06,1949.1494792861508
2006-11-07,1937.2451639210733
2006-11-08,1914.6258225292474
2006-11-09,1874.4573422654796
2006-11-10,1844.689534732382
2006-11-11,1957.7441724375494
2006-11-12,2008.094915918339
2006-11-13,1955.537285988142
2006-11-14,1905.4454688100468
2006-11-15,1924.8598201200195
2006-11-16,1947.0169660933216
2006-11-17,1969.492936590777
2006-11-18,1960.4558076989317
2006-11-19,1956.5210389167116
2006-11-20,1970.3782047637712
2006-11-21,1974.7530776517624
2006-11-22,1889.9632021274847
2006-11-23,1882.2377592948478
2006-11-24,1851.3835747492312
2006-11-25,1858.8117996273008
2006-11-26,1974.15931855371
2006-11-27,1989.716725385319
2006-11-28,1978.2679434430954
2006-11-29,
2006-11-30,2036.660534468282
2006-12-01,2054.8715983072393
2006-12-02,2081.003803807905
2006-12-03,2169.466417105369
2006-12-04,2122.0094167844795
2006-12-05,2143.277328400088
2006-12-06,2104.985327521573
2006-12-07,2129.5671641203635
2006-12-08,2091.8420041225936
2006-12-09,2075.490856873074
2006-12-10,2064.3097002869167
2006-12-11,2106.045923150911
2006-12-12,2146.162381106463
2006-12-13,2094.3996743524335
2006-12-14,2097.750631717674
2006-12-15,2069.2248029587267
2006-12-16,error
2006-12-17,2011.063339053453
2006-12-18,1999.6935640032489
2006-12-19,2100.190973905108
2006-12-20,2119.515398744968
2006-12-21,2062.9461418638803
2006-12-22,2040.795426802219
2006-12-23,2083.954546320809
2006-12-24,2173.929084461582
2006-12-25,2107.108233590916
2006-12-26,2030.3699429901415
2006-12-27,2108.8384913454756
2006-12-28,2126.3982828360913
2006-12-29,2090.835499863391
2006-12-30,2114.3688005844124
